,Date,Symbol,close_price,medrv
2380,10/05/2022,10Yr,3.76,0
2381,10/06/2022,10Yr,3.83,0
2382,10/07/2022,10Yr,3.89,0
2383,10/11/2022,10Yr,3.93,0
2384,10/12/2022,10Yr,3.91,0
2385,10/13/2022,10Yr,3.97,0
2386,10/14/2022,10Yr,4.0,0
2387,10/17/2022,10Yr,4.02,0
2388,10/18/2022,10Yr,4.01,0
2389,10/19/2022,10Yr,4.14,0
2390,10/20/2022,10Yr,4.24,0
2391,10/21/2022,10Yr,4.21,0
2392,10/24/2022,10Yr,4.25,0
2393,10/25/2022,10Yr,4.1,0
2394,10/26/2022,10Yr,4.04,0
2395,10/27/2022,10Yr,3.96,0
2396,10/28/2022,10Yr,4.02,0
2397,10/31/2022,10Yr,4.1,0
2398,11/01/2022,10Yr,4.07,0
2399,11/02/2022,10Yr,4.1,0
2400,11/03/2022,10Yr,4.14,0
2401,11/04/2022,10Yr,4.17,0
2402,11/07/2022,10Yr,4.22,0
2403,11/08/2022,10Yr,4.14,0
2404,11/09/2022,10Yr,4.12,0
2405,11/10/2022,10Yr,3.82,0
2406,11/14/2022,10Yr,3.88,0
2407,11/15/2022,10Yr,3.8,0
2408,11/16/2022,10Yr,3.67,0
2409,01/03/2022,20Yr,2.05,0
2410,01/04/2022,20Yr,2.1,0
2411,01/05/2022,20Yr,2.12,0
2412,01/06/2022,20Yr,2.12,0
2413,01/07/2022,20Yr,2.15,0
2414,01/10/2022,20Yr,2.15,0
2415,01/11/2022,20Yr,2.13,0
2416,01/12/2022,20Yr,2.13,0
2417,01/13/2022,20Yr,2.1,0
2418,01/14/2022,20Yr,2.18,0
2419,01/18/2022,20Yr,2.24,0
2420,01/19/2022,20Yr,2.2,0
