,Date,Symbol,close_price,medrv
0,2012-12-05,JPYUSD,0.0122225480154156,0
1,2012-12-06,JPYUSD,0.0121306227520108,0
2,2012-12-07,JPYUSD,0.0121315056458115,0
3,2012-12-10,JPYUSD,0.0121124032884836,0
4,2012-12-11,JPYUSD,0.0121432906016707,0
5,2012-12-12,JPYUSD,0.0121182752773165,0
6,2012-12-13,JPYUSD,0.0120177865028381,0
7,2012-12-14,JPYUSD,0.0119521440938115,0
8,2012-12-17,JPYUSD,0.0118824122473597,0
9,2012-12-18,JPYUSD,0.011918525211513,0
10,2012-12-19,JPYUSD,0.0118538187816739,0
11,2012-12-20,JPYUSD,0.0118728186935186,0
12,2012-12-21,JPYUSD,0.0118455346673727,0
13,2012-12-24,JPYUSD,0.01184693723917,0
14,2012-12-25,JPYUSD,0.011786893941462,0
15,2012-12-26,JPYUSD,0.0117647061124444,0
16,2012-12-27,JPYUSD,0.0116729699075222,0
17,2012-12-28,JPYUSD,0.0115597574040293,0
18,2012-12-31,JPYUSD,0.0116333179175853,0
19,2013-01-01,JPYUSD,0.0115313651040196,0
20,2013-01-02,JPYUSD,0.0115473447367548,0
21,2013-01-03,JPYUSD,0.0114580346271395,0
22,2013-01-04,JPYUSD,0.0113973105326294,0
23,2013-01-07,JPYUSD,0.0113381259143352,0
24,2013-01-08,JPYUSD,0.0114609245210886,0
25,2013-01-09,JPYUSD,0.0115117197856307,0
26,2013-01-10,JPYUSD,0.0113464873284101,0
27,2013-01-11,JPYUSD,0.0112049840390682,0
28,2013-01-14,JPYUSD,0.011170313693583,0
29,2013-01-15,JPYUSD,0.0111781805753707,0
30,2013-01-16,JPYUSD,0.0112676052376627,0
31,2013-01-17,JPYUSD,0.0112828612327575,0
32,2013-01-18,JPYUSD,0.0111332535743713,0
33,2013-01-21,JPYUSD,0.0110888099297881,0
34,2013-01-22,JPYUSD,0.0111607145518064,0
35,2013-01-23,JPYUSD,0.0112957339733839,0
36,2013-01-24,JPYUSD,0.0112892296165227,0
37,2013-01-25,JPYUSD,0.0110426470637321,0
38,2013-01-28,JPYUSD,0.0109674371778965,0
39,2013-01-29,JPYUSD,0.011054609902203,0
40,2013-01-30,JPYUSD,0.0110144289210438,0
41,2013-01-31,JPYUSD,0.0109864752739667,0
42,2013-02-01,JPYUSD,0.0109042925760149,0
43,2013-02-04,JPYUSD,0.0107793472707271,0
44,2013-02-05,JPYUSD,0.0108515182510018,0
45,2013-02-06,JPYUSD,0.0106871863827109,0
46,2013-02-07,JPYUSD,0.010702627710998,0
47,2013-02-08,JPYUSD,0.0106799947097897,0
48,2013-02-11,JPYUSD,0.0108067216351628,0
49,2013-02-12,JPYUSD,0.0106167253106832,0
50,2013-02-13,JPYUSD,0.0107175391167402,0
51,2013-02-14,JPYUSD,0.0107231708243489,0
52,2013-02-15,JPYUSD,0.0107576623558998,0
53,2013-02-18,JPYUSD,0.0106698535382747,0
54,2013-02-19,JPYUSD,0.0106780566275119,0
55,2013-02-20,JPYUSD,0.0106714470311999,0
56,2013-02-21,JPYUSD,0.010676915757358,0
57,2013-02-22,JPYUSD,0.0107353730127215,0
58,2013-02-25,JPYUSD,0.0106134572997689,0
59,2013-02-26,JPYUSD,0.0108228614553809,0
60,2013-02-27,JPYUSD,0.0108565846458077,0
61,2013-02-28,JPYUSD,0.0108338836580514,0
62,2013-03-01,JPYUSD,0.0108012352138757,0
63,2013-03-04,JPYUSD,0.0106878709048032,0
64,2013-03-05,JPYUSD,0.0107065234333276,0
65,2013-03-06,JPYUSD,0.0107193775475025,0
66,2013-03-07,JPYUSD,0.0106465658172965,0
67,2013-03-08,JPYUSD,0.0105342995375394,0
68,2013-03-11,JPYUSD,0.0103982528671622,0
69,2013-03-12,JPYUSD,0.0103499311953783,0
70,2013-03-13,JPYUSD,0.0104362349957227,0
71,2013-03-14,JPYUSD,0.0104144969955086,0
72,2013-03-15,JPYUSD,0.0104207918047904,0
73,2013-03-18,JPYUSD,0.0105386292561888,0
74,2013-03-19,JPYUSD,0.0104884468019008,0
75,2013-03-20,JPYUSD,0.0105207785964012,0
76,2013-03-21,JPYUSD,0.0104215517640113,0
77,2013-03-22,JPYUSD,0.010536297224462,0
78,2013-03-25,JPYUSD,0.0105454083532094,0
79,2013-03-26,JPYUSD,0.0106424875557422,0
